Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Categories
7157;29814;International Journal of Health Planning and Management;journal;7496753,10991751;633;Q2;47;Health Policy (Q2),Medicine (miscellaneous) (Q2)
7158;23910;Journal of Group Theory;journal;14354446,14335880;633;Q2;30;Algebra and Number Theory (Q2)
7159;21100830759;Journal of Insects as Food and Feed;journal;23524588;633;Q1;35;Insect Science (Q1),Food Science (Q2)
7160;21100258397;Journal of integrative medicine;journal;20954964;633;Q1;40;Complementary and Alternative Medicine (Q1)
7161;16244;Journal of Law,Medicine and Ethics;journal;1748720X,10731105;633;Q2;63;Health Policy (Q2),Issues,Ethics and Legal Aspects (Q2),Medicine (miscellaneous) (Q2)
7162;18344;Medical Science Monitor;journal;16433750,12341010;633;Q2;97;Medicine (miscellaneous) (Q2)
7163;130008;Photodiagnosis and Photodynamic Therapy;journal;15721000;633;Q2;59;Biophysics (Q2),Dermatology (Q2),Pharmacology (medical) (Q2),Oncology (Q3)
7164;21100456774;Scientia et Fides;journal;23007648,23535640;633;Q1;7;Philosophy (Q1),Religious Studies (Q1)
7165;19811;Annals of the Entomological Society of America;journal;138746;632;Q1;78;Insect Science (Q1)
7166;5000158107;Asian Journal of Criminology;journal;1871014X,18710131;632;Q1;21;Law (Q1)
7167;27197;Cancer Nursing;journal;0162220X,15389804;632;Q2;83;Oncology (nursing) (Q2),Oncology (Q3)
7168;14103;Development Policy Review;journal;9506764,14677679;632;Q2;68;Development (Q2),Geography,Planning and Development (Q2),Management,Monitoring,Policy and Law (Q2)
7169;62932;Energies;journal;19961073;632;Q1;132;Engineering (miscellaneous) (Q1),Control and Optimization (Q2),Electrical and Electronic Engineering (Q2),Energy Engineering and Power Technology (Q2),Energy (miscellaneous) (Q2),Fuel Technology (Q2),Renewable Energy,Sustainability and the Environment (Q2)
7170;16100154783;European Journal of Archaeology;journal;14619571,17412720;632;Q1;37;Archeology (Q1),Archeology (arts and humanities) (Q1)
7171;24062;Geochemical Transactions;journal;14674866;632;Q2;46;Geochemistry and Petrology (Q2)
7172;13318;Hastings Center Report;journal;1552146X,00930334;632;Q1;69;Philosophy (Q1),Health Policy (Q2),Health (social science) (Q2),Issues,Ethics and Legal Aspects (Q2)
7173;6000161177;HERD;journal;21675112,19375870;632;Q2;33;Critical Care and Intensive Care Medicine (Q2),Public Health,Environmental and Occupational Health (Q2)
7174;20795;Human Immunology;journal;1988859,18791166;632;Q2;100;Medicine (miscellaneous) (Q2),Immunology (Q3),Immunology and Allergy (Q3)
7175;22271;Immunogenetics;journal;937711,14321211;632;Q3;98;Genetics (Q3),Immunology (Q3)
7176;21100228041;International Journal of Energy and Environmental Engineering;journal;20089163,22516830;632;Q2;40;Energy (miscellaneous) (Q2),Environmental Engineering (Q2)
7177;21100853991;Movement Disorders Clinical Practice;journal;23301619;632;Q2;30;Neurology (clinical) (Q2),Neurology (Q3)
7178;80321;Pacific Review;journal;9512748,14701332;632;Q1;55;Sociology and Political Science (Q1),Geography,Planning and Development (Q2)
7179;20406;Proceedings of the Institution of Mechanical Engineers,Part B: Journal of Engineering Manufacture;journal;20412975,09544050;632;Q2;75;Industrial and Manufacturing Engineering (Q2),Mechanical Engineering (Q2)
7180;24206;Review of Financial Economics;journal;10583300,18735920;632;Q2;44;Economics and Econometrics (Q2),Finance (Q2)
7181;19252;Transplant Infectious Disease;journal;13993062,13982270;632;Q2;74;Infectious Diseases (Q2),Transplantation (Q2)
7182;21100927219;Acute and Critical Care;journal;25866060,25866050;631;Q1;12;Critical Care Nursing (Q1),Critical Care and Intensive Care Medicine (Q2)
7183;13013;Annals of Applied Biology;journal;17447348,00034750;631;Q1;91;Agronomy and Crop Science (Q1)
7184;16870;Biochemistry and Cell Biology;journal;8298211,12086002;631;Q2;98;Biochemistry (Q2),Cell Biology (Q3),Molecular Biology (Q3)
7185;21100900376;Energy,Ecology and Environment;journal;23637692,23638340;631;Q2;26;Ecology (Q2),Energy (miscellaneous) (Q2),Environmental Science (miscellaneous) (Q2)
7186;23068;European Food Research and Technology;journal;14382385,14382380;631;Q2;116;Biochemistry (Q2),Biotechnology (Q2),Chemistry (miscellaneous) (Q2),Food Science (Q2),Industrial and Manufacturing Engineering (Q2)
7187;19318;Group Decision and Negotiation;journal;9262644,15729907;631;Q1;66;Arts and Humanities (miscellaneous) (Q1),Social Sciences (miscellaneous) (Q1),Decision Sciences (miscellaneous) (Q2),Management of Technology and Innovation (Q2),Strategy and Management (Q2)
7188;21100247045;Journal of Co-operative Organization and Management;journal;2213297X;631;Q2;17;Business and International Management (Q2),Strategy and Management (Q2)
7189;29589;Journal of Spacecraft and Rockets;journal;15336794,00224650;631;Q2;84;Aerospace Engineering (Q2),Space and Planetary Science (Q2)
7190;24476;Linear and Multilinear Algebra;journal;3081087;631;Q2;44;Algebra and Number Theory (Q2)
7191;4700152848;PPAR Research;journal;16874757,16874770;631;Q2;57;Drug Discovery (Q2),Pharmacology (medical) (Q2)
7192;40042;Research in Nursing and Health;journal;1098240X,01606891;631;Q1;94;Nursing (miscellaneous) (Q1)
7193;14571;Shock Waves;journal;14322153,09381290;631;Q2;60;Mechanical Engineering (Q2),Physics and Astronomy (miscellaneous) (Q2)
7194;26998;Annalen der Physik;journal;33804,15213889;0.63;Q2;68;Physics and Astronomy (miscellaneous) (Q2)
7195;24609;Applied Animal Behaviour Science;journal;1681591;0.63;Q1;125;Animal Science and Zoology (Q1),Food Animals (Q2)
7196;19598;Asia-Pacific Journal of Public Health;journal;10105395,19412480;0.63;Q2;45;Medicine (miscellaneous) (Q2),Public Health,Environmental and Occupational Health (Q2)
7197;24096;Atti della Accademia Nazionale dei Lincei,Classe di Scienze Fisiche,Matematiche e Naturali,Rendiconti Lincei Matematica E Applicazioni;journal;17200768,11206330;0.63;Q2;26;Mathematics (miscellaneous) (Q2)
7198;5600152890;Body and Society;journal;1357034X,14603632;0.63;Q1;72;Cultural Studies (Q1),Health (social science) (Q2),Social Psychology (Q2)
7199;29088;EMJ - Engineering Management Journal;journal;10429247;0.63;Q1;41;Engineering (miscellaneous) (Q1)
7200;19700175286;Evolving Systems;journal;18686486,18686480;0.63;Q2;31;Computer Science Applications (Q2),Control and Optimization (Q2),Control and Systems Engineering (Q2),Modeling and Simulation (Q2)
7201;21322;Flow,Turbulence and Combustion;journal;13866184,15731990;0.63;Q2;72;Chemical Engineering (miscellaneous) (Q2),Physical and Theoretical Chemistry (Q2),Physics and Astronomy (miscellaneous) (Q2)
7202;21100900363;Frontiers in Materials;journal;22968016;0.63;Q2;45;Materials Science (miscellaneous) (Q2)
7203;110220;Human Ecology;journal;15729915,03007840;0.63;Q1;81;Anthropology (Q1),Arts and Humanities (miscellaneous) (Q1),Sociology and Political Science (Q1),Ecology (Q2),Environmental Science (miscellaneous) (Q2),Health (social science) (Q2),Health,Toxicology and Mutagenesis (Q2),Public Health,Environmental and Occupational Health (Q2)
7204;14820;Infant and Child Development;journal;15227227,15227220;0.63;Q2;63;Developmental and Educational Psychology (Q2)
7205;21100371227;International Journal of Geotechnical Engineering;journal;19386362,19397880;0.63;Q2;29;Environmental Engineering (Q2),Geotechnical Engineering and Engineering Geology (Q2),Soil Science (Q2)
7206;7100153131;International Journal of Sexual Health;journal;1931762X,19317611;0.63;Q1;46;Gender Studies (Q1),Dermatology (Q2),Public Health,Environmental and Occupational Health (Q2),Reproductive Medicine (Q2),Social Psychology (Q2)
7207;17600155423;International Journal of Transitional Justice,The;journal;17527724,17527720;0.63;Q1;30;Law (Q1)
7208;21179;Journal of Nondestructive Evaluation;journal;15734862,01959300;0.63;Q2;51;Mechanical Engineering (Q2),Mechanics of Materials (Q2)
7209;21541;Policing;journal;1363951X;0.63;Q1;55;Law (Q1),Pathology and Forensic Medicine (Q2),Public Administration (Q2)
7210;15933;Portal;journal;15307131,15312540;0.63;Q1;41;Library and Information Sciences (Q1),Development (Q2)
7211;26709;Seminars in Reproductive Medicine;journal;15268004,15264560;0.63;Q2;89;Obstetrics and Gynecology (Q2),Reproductive Medicine (Q2),Endocrinology (Q3),Endocrinology,Diabetes and Metabolism (Q3),Physiology (medical) (Q3)
7212;19400158517;Statistics in Biosciences;journal;18671764,18671770;0.63;Q2;18;Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q2),Statistics and Probability (Q2)
7213;145078;Accounting Forum;journal;1559982,14676303;629;Q2;55;Accounting (Q2),Finance (Q2)
7214;21703;Annals of Human Genetics;journal;34800,14691809;629;Q3;79;Genetics (Q3),Genetics (clinical) (Q3)
7215;21100830164;Business and Human Rights Journal;journal;20570198,20570200;629;Q1;17;Law (Q1),Sociology and Political Science (Q1),Business and International Management (Q2),Industrial Relations (Q2)
7216;17500155125;Emotion,Space and Society;journal;17554586,18780040;629;Q2;47;Social Psychology (Q2),Experimental and Cognitive Psychology (Q3)
7217;17900156741;European Journal of Developmental Psychology;journal;17405610,17405630;629;Q2;43;Developmental and Educational Psychology (Q2),Social Psychology (Q2)
7218;23817;Journal of African Business;journal;15228916,15229080;629;Q2;34;Development (Q2),Geography,Planning and Development (Q2)
7219;27214;Journal of Applied Clinical Medical Physics;journal;15269914;629;Q1;57;Radiation (Q1),Instrumentation (Q2),Medicine (miscellaneous) (Q2),Radiology,Nuclear Medicine and Imaging (Q2)
7220;21100217628;Journal of Developmental Origins of Health and Disease;journal;20401752,20401740;629;Q2;40;Medicine (miscellaneous) (Q2)
7221;26363;Journal of Refugee Studies;journal;9516328,14716925;629;Q1;66;Political Science and International Relations (Q1),Geography,Planning and Development (Q2)
7222;17700156101;Journal on Multimodal User Interfaces;journal;17837677,17838740;629;Q2;31;Human-Computer Interaction (Q2),Signal Processing (Q2)
7223;28529;Nonlinear Processes in Geophysics;journal;10235809,16077950;629;Q2;64;Geochemistry and Petrology (Q2),Geophysics (Q2),Statistical and Nonlinear Physics (Q2)
7224;21100900141;Pixel-Bit,Revista de Medios y Educacion;journal;11338482,21717970;629;Q2;13;Computer Networks and Communications (Q2),Computer Science Applications (Q2),Education (Q2),Information Systems (Q2)
7225;20500195402;Psychology Learning and Teaching;journal;14757257;629;Q2;16;Education (Q2),Psychology (miscellaneous) (Q2)
7226;22205;Saudi Pharmaceutical Journal;journal;13190164;629;Q2;66;Pharmaceutical Science (Q2),Pharmacology (Q2)
7227;25241;Toxicology Mechanisms and Methods;journal;15376524,15376520;629;Q2;50;Health,Toxicology and Mutagenesis (Q2),Toxicology (Q2)
7228;17808;Trees - Structure and Function;journal;9311890,14322285;629;Q1;94;Forestry (Q1),Ecology (Q2),Plant Science (Q2),Physiology (Q3)
7229;21100829272;Electronics (Switzerland);journal;20799292;628;Q2;62;Computer Networks and Communications (Q2),Control and Systems Engineering (Q2),Electrical and Electronic Engineering (Q2),Hardware and Architecture (Q2),Signal Processing (Q2)
7230;21100435208;Financial Accountability and Management;journal;14680408,02674420;628;Q1;47;Economics,Econometrics and Finance (miscellaneous) (Q1),Business,Management and Accounting (miscellaneous) (Q2)
7231;21100886154;IEEE Journal on Multiscale and Multiphysics Computational Techniques;journal;23798793;628;Q2;17;Computational Mathematics (Q2),Mathematical Physics (Q2),Modeling and Simulation (Q2),Physics and Astronomy (miscellaneous) (Q2)
7232;17296;IEEE Microwave Magazine;journal;15273342;628;Q1;86;Radiation (Q1),Condensed Matter Physics (Q2),Electrical and Electronic Engineering (Q2)
7233;25997;International Journal of Hematology;journal;9255710;628;Q3;83;Hematology (Q3)
7234;19700180783;International Journal of Sports Science and Coaching;journal;17479541;628;Q1;38;Social Sciences (miscellaneous) (Q1),Sports Science (Q3)
7235;70505;Journal of Nursing Education;journal;1484834;628;Q1;71;Nursing (miscellaneous) (Q1),Education (Q2)
7236;19400157156;Journal of Pacific Rim Psychology;journal;18344909;628;Q2;21;Social Psychology (Q2)
7237;24594;Mathematical Methods in the Applied Sciences;journal;10991476,01704210;628;Q1;76;Engineering (miscellaneous) (Q1),Mathematics (miscellaneous) (Q2)
7238;16933;Mineralogy and Petrology;journal;14381168,09300710;628;Q2;62;Geochemistry and Petrology (Q2),Geophysics (Q2)
7239;20570;Chemotherapy;journal;93157,14219794;627;Q2;59;Drug Discovery (Q2),Infectious Diseases (Q2),Medicine (miscellaneous) (Q2),Pharmacology (Q2),Pharmacology (medical) (Q2),Oncology (Q3)
7240;19700173224;Clinical Medicine Insights: Cardiology;journal;11795468;627;Q2;29;Cardiology and Cardiovascular Medicine (Q2)
7241;26443;European Journal of Applied Mathematics;journal;14694425,09567930;627;Q2;50;Applied Mathematics (Q2)
7242;21101020132;Fractal and Fractional;journal;25043110;627;Q2;26;Analysis (Q2),Statistical and Nonlinear Physics (Q2),Statistics and Probability (Q2)
7243;13921;High Altitude Medicine and Biology;journal;15578682,15270300;627;Q2;58;Medicine (miscellaneous) (Q2),Public Health,Environmental and Occupational Health (Q2),Physiology (Q3),Sports Science (Q3)
7244;21100228130;International Journal for Parasitology: Parasites and Wildlife;journal;22132244;627;Q1;36;Animal Science and Zoology (Q1),Infectious Diseases (Q2),Parasitology (Q2)
7245;19700188272;International journal of older people nursing;journal;17483735,17483740;627;Q2;35;Gerontology (Q2)
7246;28435;Journal of Applied Geophysics;journal;9269851;627;Q2;95;Geophysics (Q2)
7247;22736;Journal of Asian Economics;journal;10490078;627;Q2;55;Economics and Econometrics (Q2),Finance (Q2)
7248;29550;Journal of Biochemical and Molecular Toxicology;journal;10956670,10990460;627;Q2;67;Biochemistry (Q2),Health,Toxicology and Mutagenesis (Q2),Medicine (miscellaneous) (Q2),Toxicology (Q2),Molecular Biology (Q3),Molecular Medicine (Q3)
7249;5700185131;Journal of Management Education;journal;10525629,15526660;627;Q2;55;Business,Management and Accounting (miscellaneous) (Q2),Education (Q2)
7250;15567;Journal of Marital and Family Therapy;journal;17520606,0194472X;627;Q1;75;Social Sciences (miscellaneous) (Q1),Sociology and Political Science (Q1),Clinical Psychology (Q2),Social Psychology (Q2)
7251;21101024218;Applied System Innovation;journal;25715577;626;Q2;19;Applied Mathematics (Q2),Artificial Intelligence (Q2),Control and Systems Engineering (Q2),Human-Computer Interaction (Q2),Industrial and Manufacturing Engineering (Q2),Information Systems (Q2)
7252;21482;Environmental Monitoring and Assessment;journal;1676369,15732959;626;Q2;132;Environmental Science (miscellaneous) (Q2),Management,Monitoring,Policy and Law (Q2),Medicine (miscellaneous) (Q2),Pollution (Q2)
7253;28310;European Journal of Gastroenterology and Hepatology;journal;0954691X,14735687;626;Q2;110;Gastroenterology (Q2),Hepatology (Q3)
7254;15372;Journal of Adult Development;journal;10680667,15733440;626;Q2;48;Developmental and Educational Psychology (Q2),Life-span and Life-course Studies (Q2),Experimental and Cognitive Psychology (Q3)
7255;130114;Journal of Dual Diagnosis;journal;15504271,15504260;626;Q2;31;Psychiatry and Mental Health (Q2)
7256;24356;Journal of Economics/ Zeitschrift fur Nationalokonomie;journal;16177134,09318660;626;Q2;36;Business,Management and Accounting (miscellaneous) (Q2),Economics and Econometrics (Q2)
7257;13784;Journal of Non-Equilibrium Thermodynamics;journal;3400204,14374358;626;Q2;39;Chemistry (miscellaneous) (Q2),Physics and Astronomy (miscellaneous) (Q2)
7258;25592;Journal of Visual Communication and Image Representation;journal;10473203;626;Q1;88;Media Technology (Q1),Computer Vision and Pattern Recognition (Q2),Electrical and Electronic Engineering (Q2),Signal Processing (Q2)
7259;100906;Museum Management and Curatorship;journal;18729185,09647780;626;Q1;37;Visual Arts and Performing Arts (Q1),Business and International Management (Q2),Tourism,Leisure and Hospitality Management (Q2)
7260;11300153720;Physical Communication;journal;18744907;626;Q2;44;Electrical and Electronic Engineering (Q2)
7261;13441;Psychologica Belgica;journal;00332879,2054670X;626;Q2;36;Psychology (miscellaneous) (Q2)
7262;21100836334;Publications;journal;23046775;626;Q1;21;Communication (Q1),Library and Information Sciences (Q1),Media Technology (Q1),Business and International Management (Q2),Computer Science Applications (Q2)
7263;21100406328;Review of Keynesian Economics;journal;20495331,20495320;626;Q2;19;Economics and Econometrics (Q2)
7264;7100153133;Spatial Economic Analysis;journal;17421780,17421770;626;Q1;36;Economics,Econometrics and Finance (miscellaneous) (Q1),Earth and Planetary Sciences (miscellaneous) (Q2),Geography,Planning and Development (Q2),Statistics,Probability and Uncertainty (Q2)
7265;18773;Water International;journal;2508060;626;Q2;59;Management,Monitoring,Policy and Law (Q2),Water Science and Technology (Q2)
7266;20688;Autoimmunity;journal;08916934,1607842X;625;Q3;78;Immunology (Q3),Immunology and Allergy (Q3)
7267;26581;Catalysis Surveys from Asia;journal;15728803,15711010;625;Q2;56;Chemistry (miscellaneous) (Q2),Catalysis (Q3)
7268;21100438196;CIS Iron and Steel Review;journal;20720815;625;Q1;15;Metals and Alloys (Q1),Industrial and Manufacturing Engineering (Q2)
7269;145007;Clinical EEG and Neuroscience;journal;15500594;625;Q2;60;Medicine (miscellaneous) (Q2),Neurology (clinical) (Q2),Neurology (Q3)
7270;19400158525;Foot and Ankle Specialist;journal;19387636,19386400;625;Q1;34;Podiatry (Q1),Medicine (miscellaneous) (Q2),Orthopedics and Sports Medicine (Q2),Surgery (Q2)
7271;19700175065;Integrated Blood Pressure Control;journal;11787104;625;Q2;25;Cardiology and Cardiovascular Medicine (Q2),Internal Medicine (Q2)
7272;21100410629;Intelligent Systems in Accounting,Finance and Management;journal;15501949,21600070;625;Q2;16;Business,Management and Accounting (miscellaneous) (Q2),Finance (Q2)
7273;21100466403;International Journal of Food Science;journal;23567015,23145770;625;Q2;32;Food Science (Q2)
7274;21100459267;Journal of Adolescent and Young Adult Oncology;journal;21565333,2156535X;625;Q2;27;Pediatrics,Perinatology and Child Health (Q2),Oncology (Q3)
7275;24158;Journal of Chemical &amp,Engineering Data;journal;219568,15205134;625;Q2;148;Chemical Engineering (miscellaneous) (Q2),Chemistry (miscellaneous) (Q2)
7276;15411;Journal of Clinical Psychology in Medical Settings;journal;10689583,15733570;625;Q2;55;Clinical Psychology (Q2)
7277;29664;Journal of Trace Elements in Medicine and Biology;journal;0946672X;625;Q1;87;Inorganic Chemistry (Q1),Biochemistry (Q2),Molecular Medicine (Q3)
7278;13956;Lethaia;journal;241164,15023931;625;Q2;64;Ecology,Evolution,Behavior and Systematics (Q2),Paleontology (Q2)
7279;21100255571;Medical science monitor basic research;journal;23254394,23254420;625;Q2;25;Medicine (miscellaneous) (Q2)
7280;12317;Optical Fiber Technology;journal;10959912,10685200;625;Q2;70;Atomic and Molecular Physics,and Optics (Q2),Control and Systems Engineering (Q2),Electrical and Electronic Engineering (Q2),Electronic,Optical and Magnetic Materials (Q2),Instrumentation (Q2)
7281;20977;Ornithology;journal;48038,27324613;625;Q1;100;Animal Science and Zoology (Q1),Ecology,Evolution,Behavior and Systematics (Q2)
7282;21100243806;World Journal of Hepatology;journal;19485182;625;Q3;69;Hepatology (Q3)
7283;20024;Australian Prescriber;journal;3128008;624;Q2;34;Pharmacology (medical) (Q2)
7284;14320;Brain and Development;journal;18727131,03877600;624;Q2;93;Medicine (miscellaneous) (Q2),Neurology (clinical) (Q2),Pediatrics,Perinatology and Child Health (Q2),Developmental Neuroscience (Q3)
7285;19700174902;Clinical,Cosmetic and Investigational Dermatology;journal;11787015;624;Q2;46;Dermatology (Q2)
7286;130077;COPD: Journal of Chronic Obstructive Pulmonary Disease;journal;15412555,15412560;624;Q2;69;Medicine (miscellaneous) (Q2),Pulmonary and Respiratory Medicine (Q2)
7287;21100286942;Hague Journal on the Rule of Law;journal;18764053,18764050;624;Q1;21;Law (Q1)
7288;25461;Informatica;journal;8684952;624;Q2;43;Applied Mathematics (Q2),Information Systems (Q2)
7289;19700188446;International Journal of Endocrinology;journal;16878337,16878350;624;Q3;74;Endocrine and Autonomic Systems (Q3),Endocrinology (Q3),Endocrinology,Diabetes and Metabolism (Q3)
7290;5700163885;Journal of Southeast European and Black Sea;journal;14683857;624;Q1;23;History (Q1),Political Science and International Relations (Q1)
7291;5800208165;Probus;journal;16134079,09214770;624;Q1;33;Linguistics and Language (Q1)
7292;21971;Topics in Catalysis;journal;15729028,10225530;624;Q2;119;Chemistry (miscellaneous) (Q2),Catalysis (Q3)
7293;21100897707;Trauma Surgery and Acute Care Open;journal;23975776;624;Q2;23;Critical Care and Intensive Care Medicine (Q2),Surgery (Q2)
7294;28566;American Journal of Occupational Therapy;journal;2729490;623;Q1;92;Occupational Therapy (Q1),Medicine (miscellaneous) (Q2)
7295;21100827522;Asian Journal of Urology;journal;22143882,22143890;623;Q2;25;Urology (Q2)
7296;4700151601;Botanical Studies;journal;1817406X;623;Q2;58;Plant Science (Q2)
7297;24838;International Journal of Dermatology;journal;119059,13654632;623;Q2;101;Dermatology (Q2)
7298;21100229269;International Journal of Urban Sciences;journal;12265934,21616780;623;Q1;27;Urban Studies (Q1),Geography,Planning and Development (Q2)
7299;13527;Journal of Fish Diseases;journal;13652761,01407780;623;Q1;93;Veterinary (miscellaneous) (Q1),Aquatic Science (Q2)
7300;13941;Journal of Vertebrate Paleontology;journal;19372809,02724630;623;Q2;87;Paleontology (Q2)
7301;28697;Materials Letters;journal;0167577X;623;Q2;164;Condensed Matter Physics (Q2),Materials Science (miscellaneous) (Q2),Mechanical Engineering (Q2),Mechanics of Materials (Q2)
7302;29254;Nursing Philosophy;journal;14667681,1466769X;623;Q1;39;Research and Theory (Q1),Issues,Ethics and Legal Aspects (Q2),Medicine (miscellaneous) (Q2)
7303;22315;Personal and Ubiquitous Computing;journal;16174909,16174920;623;Q1;93;Library and Information Sciences (Q1),Computer Science Applications (Q2),Hardware and Architecture (Q2),Management Science and Operations Research (Q2)
7304;21100943538;Revista Internacional de Educacion para la Justicia Social;journal;22543139;623;Q1;10;Sociology and Political Science (Q1),Education (Q2)
7305;27388;Acta Petrologica Sinica;journal;20958927,10000570;622;Q2;105;Geochemistry and Petrology (Q2)
7306;5200153018;Cancer Biomarkers;journal;15740153,18758590;622;Q2;50;Medicine (miscellaneous) (Q2),Cancer Research (Q3),Genetics (Q3),Oncology (Q3)
7307;19819;Clinics in Sports Medicine;journal;1556228X,02785919;622;Q2;90;Orthopedics and Sports Medicine (Q2),Physical Therapy,Sports Therapy and Rehabilitation (Q2),Sports Science (Q3)
7308;19700167014;Journal of Gay and Lesbian Mental Health;journal;19359705,19359710;622;Q2;36;Clinical Psychology (Q2),Health (social science) (Q2),Psychiatry and Mental Health (Q2)
7309;110123;Natural Resources Forum;journal;1650203,14778947;622;Q2;56;Environmental Science (miscellaneous) (Q2)
7310;19315;Rivista di Psichiatria;journal;356484,20382502;622;Q2;24;Psychiatry and Mental Health (Q2)
7311;19600156901;Architectural Engineering and Design Management;journal;17527589,17452010;621;Q1;37;Architecture (Q1),Building and Construction (Q2),Business,Management and Accounting (miscellaneous) (Q2)
7312;28710;British Journal of Social Work;journal;00453102,1468263X;621;Q1;90;Social Sciences (miscellaneous) (Q1),Health (social science) (Q2),Social Work (Q2)
7313;20664;Current Drug Targets;journal;18735592,13894500;621;Q2;112;Clinical Biochemistry (Q2),Drug Discovery (Q2),Pharmacology (Q2),Molecular Medicine (Q3)
7314;24635;European Journal of Contraception and Reproductive Health Care;journal;14730782,13625190;621;Q2;51;Medicine (miscellaneous) (Q2),Obstetrics and Gynecology (Q2),Pharmacology (medical) (Q2),Reproductive Medicine (Q2)
7315;21100203911;European Journal of Training and Development;journal;20469012,20469020;621;Q2;65;Business,Management and Accounting (miscellaneous) (Q2),Education (Q2),Organizational Behavior and Human Resource Management (Q2)
7316;21100854839;Future Science OA;journal;20565623;621;Q2;36;Biotechnology (Q2),Medicine (miscellaneous) (Q2)
7317;19200157038;International Journal of Sports Marketing and Sponsorship;journal;14646668;621;Q2;29;Business and International Management (Q2),Finance (Q2),Marketing (Q2),Sports Science (Q3)
7318;4000148017;Journal of Bioethical Inquiry;journal;11767529;621;Q2;32;Health Policy (Q2),Health (social science) (Q2)
7319;5100155056;Journal of Hydroinformatics;journal;14647141,14651730;621;Q2;58;Civil and Structural Engineering (Q2),Geotechnical Engineering and Engineering Geology (Q2),Water Science and Technology (Q2),Atmospheric Science (Q3)
7320;19700200833;Journal of Integrative Environmental Sciences;journal;19438168,1943815X;621;Q2;26;Environmental Science (miscellaneous) (Q2),Public Health,Environmental and Occupational Health (Q2),Renewable Energy,Sustainability and the Environment (Q2)
7321;90223;Nutrition Bulletin;journal;14673010,14719830;621;Q2;47;Medicine (miscellaneous) (Q2),Nutrition and Dietetics (Q2)
7322;21168;Pharmacogenomics Journal;journal;1470269X,14731150;621;Q2;93;Pharmacology (Q2),Genetics (Q3),Molecular Medicine (Q3)
7323;21100198231;Psychosis;journal;17522439,17522450;621;Q2;29;Psychiatry and Mental Health (Q2)
7324;24191;Review of Political Economy;journal;14653982,09538260;621;Q1;33;Economics,Econometrics and Finance (miscellaneous) (Q1),Political Science and International Relations (Q1)
7325;27418;Transportation Research Record;book series;3611981;621;Q2;141;Civil and Structural Engineering (Q2),Mechanical Engineering (Q2)
7326;24714;Bioacoustics;journal;9524622;0.62;Q2;35;Ecology (Q2),Ecology,Evolution,Behavior and Systematics (Q2)
7327;11700154727;Chinese Economy;journal;15580954,10971480;0.62;Q1;19;Economics,Econometrics and Finance (miscellaneous) (Q1)
7328;21100242254;Clinical Endoscopy;journal;22342400,22342440;0.62;Q2;37;Gastroenterology (Q2),Medicine (miscellaneous) (Q2),Radiology,Nuclear Medicine and Imaging (Q2)
7329;18500162200;Journal of Infrared,Millimeter,and Terahertz Waves;journal;18666892,18666910;0.62;Q2;66;Condensed Matter Physics (Q2),Electrical and Electronic Engineering (Q2),Instrumentation (Q2),Radiation (Q2)
7330;21100228081;Journal of Nutrition and Metabolism;journal;20900732,20900720;0.62;Q2;51;Food Science (Q2),Nutrition and Dietetics (Q2),Endocrinology,Diabetes and Metabolism (Q3)
7331;15300154846;Journal of Occupational Medicine and Toxicology;journal;17456673;0.62;Q1;44;Safety Research (Q1),Public Health,Environmental and Occupational Health (Q2),Toxicology (Q2)
7332;4700152821;Journal of Research in Childhood Education;journal;2568543;0.62;Q2;36;Developmental and Educational Psychology (Q2),Education (Q2)
7333;19202;Mathematics of Control,Signals,and Systems;journal;09324194,1435568X;0.62;Q2;41;Applied Mathematics (Q2),Control and Optimization (Q2),Control and Systems Engineering (Q2),Signal Processing (Q2)
7334;17600155039;Perspectives in Public Health;journal;17579139,17579150;0.62;Q2;41;Public Health,Environmental and Occupational Health (Q2)
7335;27010;Photochemistry and Photobiology;journal;17511097,00318660;0.62;Q2;142;Medicine (miscellaneous) (Q2),Physical and Theoretical Chemistry (Q2),Radiation (Q2),Biochemistry (Q3)
7336;15272;Spanish Journal of Psychology;journal;19882904,11387420;0.62;Q1;51;Linguistics and Language (Q1),Psychology (miscellaneous) (Q2)
7337;18675;Teaching Sociology;journal;0092055X,1939862X;0.62;Q1;41;Sociology and Political Science (Q1),Education (Q2)
7338;13809;Canadian Journal of Remote Sensing;journal;17127971,07038990;619;Q2;81;Earth and Planetary Sciences (miscellaneous) (Q2)
7339;24514;Clinical Child Psychology and Psychiatry;journal;13591045;619;Q2;61;Clinical Psychology (Q2),Medicine (miscellaneous) (Q2),Pediatrics,Perinatology and Child Health (Q2),Psychiatry and Mental Health (Q2)
7340;28930;Computational Statistics;journal;9434062;619;Q2;49;Computational Mathematics (Q2),Statistics and Probability (Q2),Statistics,Probability and Uncertainty (Q2)
7341;14971;European Journal of Finance;journal;1351847X,14664364;619;Q1;43;Economics,Econometrics and Finance (miscellaneous) (Q1)
7342;4700152279;Journal of Marketing for Higher Education;journal;15407144,08841240;619;Q2;42;Education (Q2),Marketing (Q2)
7343;63779;Lake and Reservoir Management;journal;7438141;619;Q2;44;Aquatic Science (Q2),Water Science and Technology (Q2)
